paperId,title,abstract,year,referenceCount,citationCount,influentialCitationCount,year0_citation_count,year1_citation_count,year2_citation_count,year3_citation_count,year4_citation_count,year5_citation_count,year6_citation_count,year7_citation_count,year8_citation_count,year9_citation_count
359a6539db4a2af7f8feb73735ab194fa74669aa,"New four-carbon-atom homologation involving the free-radical chain reaction of 1,3-butadiene monoxide with organoboranes. Synthesis of 4-alkyl-2-buten-1-ols from olefins via hydroboration",,1971,0,42,0,1,4,1,2,0,1,0,1,0,1
c9e3a21fdc5b872a6efa5cb2095182700faa66ad,Observation of vortex phase singularities in Bose-Einstein condensates.,We have observed phase singularities due to vortex excitation in Bose-Einstein condensates. Vortices were created by moving a laser beam through a condensate. They were observed as dislocations in the interference fringes formed by the stirred condensate and a second unperturbed condensate. The velocity dependence for vortex excitation and the time scale for re-establishing a uniform phase across the condensate were determined.,2001,26,186,1,3,5,14,10,4,12,7,11,9,10
d5bfa9a95b84715cf88dba602c555ac932a39922,Long range forces and broken symmetries,"The long range forces in physics are those which fall off according to the inverse square law. The short range forces, on the other hand, fall off exponentially, so that after a very short distance they become effectively zero. The short range forces play an important role in the physics of nuclei and of elementary particles. There are just two long range forces known, the gravitational force and the electromagnetic force. These are the ones that I shall be speaking about today.",1973,4,169,17,0,1,1,1,0,1,0,0,0,1
4d12c7780b468741c8a807825733da58b39027fb,Actions of anti-cholinesterases on endplate potential of frog muscle.,,1949,0,112,0,1,2,1,2,5,1,2,2,3,2
647c6286c80397166b2f33e5bae64806c66bf786,Vergleich von H•-Ionen- und Fermentkatalyse einiger Zuckerarten und Glucoside,"1. Der wichtige Befund E. A b d e r h a l d e n s und seiner Mitarbeiter), dass der zeitliche Verlauf enzymatischer Polypeptidspaltungen nur durch Zusatz der in den natürlichen Eiweisskörpern vorkommenden Aminosäuren in ausgesprochenem Masse verzögert wird, hat vor kurzem ein Gegenstück in der Chemie der Kohlehydrate gefunden. Es wurde beobachtet), dass die fermentative Hydrolyse gewisser Zucker and Glucoside nur durch diejenige Form des Traubenzuckers (aoder ßGlucose), die im Aufbau dieser Stoffe beteiligt ist, gehemmt wird. Es ist hierin eine neue Stütze für die Annahme zu erblicken, dass die enzymatische Hydrolyse der Zuckerderivate ihren Weg über EnzymZuckerverbindungen von bestimmter Konfiguration nimmt. Der verschiedenartige Bau dieser Reaktionszwischenprodukte, der z. B. bei der Spaltung von Disacchariden vorhergesehen, aber in diesem Falle durch Analyse der Reaktionsendprodukte nicht festgestellt werden kann),",2016,1,0,0,0,0,0,0,0,0,0,0,0,0
349d43f87cf67367dc78d98ff7c7baa66021cee7,Detection of a Light Echo from the Otherwise Normal SN 2007af,"We present the discovery of a light echo from SN 2007af, a normal Type Ia supernova (SN Ia) in NGC 5584. Hubble Space Telescope (HST) images taken three years post explosion reveal two separate echoes; an outer echo and extended central region, which we propose as an unresolved inner echo. Multiple images were obtained in the F160W, F350LP, F555W, and F814W using the Wide Field Camera 3. If the outer echo is produced by an interstellar dust sheet perpendicular to the line of sight, it is located ~800 pc in front of the SN. The dust for the inner echo is 0.45 pc < d < 90 pc away from the SN. The inner echo color is consistent with typical interstellar dust wavelength-dependent scattering cross-sections, while the outer echo color does not match the predictions. Both dust sheets, if in the foreground, are optically thin for scattering, with the outer echo sheet thickness consistent with the inferred extinction from peak brightness. Whether the inner echo is from interstellar or circumstellar dust is ambiguous. Overall, the echo characteristics are quite similar to previously observed SN Ia echoes.",2014,55,13,0,1,3,2,4,2,0,0,1,0,0
b4401c7188983a810aa8b997fa493e78d94c0ee3,"Enantioselective synthesis of the (5S, 6R, 9R) and (5S, 6R, 9S) analogs of lactacystin β-lactone","Abstract The synthesis of two diastereomers of lactacystin β-lactone (2), the β-lactones 3 and 4, is described.",1998,16,7,0,0,2,0,0,0,0,0,1,0,0
01072ad67f43554846034a48902c0958b770b36e,Controlling Brownian motion of single protein molecules and single fluorophores in aqueous buffer.,"We present an Anti-Brownian Electrokinetic trap (ABEL trap) capable of trapping individual fluorescently labeled protein molecules in aqueous buffer. The ABEL trap operates by tracking the Brownian motion of a single fluorescent particle in solution, and applying a time-dependent electric field designed to induce an electrokinetic drift that cancels the Brownian motion. The trapping strength of the ABEL trap is limited by the latency of the feedback loop. In previous versions of the trap, this latency was set by the finite frame rate of the camera used for video-tracking. In the present system, the motion of the particle is tracked entirely in hardware (without a camera or image-processing software) using a rapidly rotating laser focus and lock-in detection. The feedback latency is set by the finite rate of arrival of photons. We demonstrate trapping of individual molecules of the protein GroEL in buffer, and we show confinement of single fluorophores of the dye Cy3 in water.",2008,24,133,4,2,8,12,15,11,17,11,8,8,7
0bf4c7273df24507a8d2b54821a9b4dd794e2014,Biochemistry and the Sciences of Recognition,"An account of the slow emergence of scientific insight is not in any straightforward way a reliable reflection of a life course. I do not intend here to be explicitly autobiographical but want nevertheless to reflect on whether there is a pattern that has unconsciously guided my scientific work. I believe there is one, if I neglect some noisy interludes. Like Moliere’s Monsieur Jourdain, who was astonished to realize that he had been speaking prose all his life, I have come to realize that even when my scientific interests turned to very high levels of organization (organismal, even mental) I had been following the rules of biochemistry. These rules are not just those of organic chemistry itself but also of that chemistry as it emerged under the constraints of genetics and evolution. So although the precision is lent by the syntax of organic chemistry, the semantics or significance of biochemical processes is embedded within the astonishingly rich complexity of cells, organs, and organisms interacting across many layers of organization. There is a theme that weaves through these layers, which in retrospect I see has shaped my interest. It is the Darwinian approach of population thinking (1), based on the notion that species, categories, and even molecular interactions in living systems arise by selection acting over time on populations consisting of large numbers of variants. The idea that variation is not noise but is rather the substrate for the emergence of biological form and function provides an underlying theme that is central to and defining of what I have called the sciences of recognition. These include evolution itself, embryology (particularly morphogenesis), immunology, and the neurobiology of complex brains. In all these arenas, recognition at molecular, cellular, and organismal levels occurs through selective processes. In each case, the substrate is biochemical although the higher order rules are governed by variation and selection. I propose to tell a few anecdotes from my early experiences, particularly those that led to molecular immunology. I recount them to point out that scientists can have blind spots and occasionally forget the lesson that one must consider all the levels of organization that emerge from selective events.",2004,59,22,1,0,0,1,2,2,0,1,1,1,1
8041e95e0f4b63679ace8db108ff9cc839d1639a,Formation of high mass X-ray black hole binaries,"Abstract The discrepancy in the past years of many more black-hole soft X-ray transients (SXTs), of which a dozen have now been identified, had challenged accepted wisdom in black hole evolution. Reconstruction in the literature of high-mass X-ray binaries has required stars of up to ∼40 M ⊙ to evolve into low-mass compact objects, setting this mass as the limit often used for black hole formation in population syntheses. On the other hand, the sheer number of inferred SXTs requires that many, if not most, stars of ZAMS masses 20–35 M ⊙ end up as black holes ( Portegies Zwart et al., 1997 , Ergma and van den Heuvel, 1998 ). In this paper we show that this can be understood by challenging the accepted wisdom that the result of helium core burning in a massive star is independent of whether the core is covered by a hydrogen envelope, or ‘naked’ while it burns. The latter case occurs in binaries when the envelope of the more massive star is transferred to the companion by Roche Lobe overflow while in either main sequence or red giant stage. For solar metallicity, whereas the helium cores which burn while naked essentially never go into high-mass black holes, those that burn while clothed do so, beginning at ZAMS mass ∼20 M ⊙ , the precise mass depending on the 12C(α,γ)16O rate as we outline. In this way the SXTs can be evolved, provided that the H envelope of the massive star is removed only following the He core burning. Whereas this scenario was already outlined in 1998 by Brown et al. [NewA 4 (1999) 313], their work was based on evolutionary calculations of Woosley et al. [ApJ 448 (1995) 315] which employed wind loss rates which were too high. In this article we collect results for lower, more correct wind loss rates, finding that these change the results only little. We go into the details of carbon burning in order to reconstruct why the low Fe core masses from naked He stars are relatively insensitive to wind loss rate. The main reason is that without the helium produced by burning the hydrogen envelope, which is convected to the carbon in a clothed star, a central 12C abundance of ∼1/3 remains unburned in a naked star following He core burning. The later convective burning through 12C+12C reactions occurs at a temperature T∼80 keV. Finally, we show that in order to evolve a black hole of mass ≳10 M ⊙ such as observed in Cyg X-1 , even employing extremely massive progenitors of ZAMS mass ≳60 M ⊙ for the black hole, the core must be covered by hydrogen during a substantial fraction of the core burning. In other words, the progenitor must be a WNL star. We evolve Cyg X-1 in an analogous way to which the SXTs are evolved, the difference being that the companion in Cyg X-1 is more massive than those in the SXTs, so that Cyg X-1 shines continuously.",2001,32,66,3,4,5,6,2,2,4,5,3,0,4
51165dd3ca8918bcd78032821a6a45e56f4b375f,A new model for the `explosive' NO + CO reaction on Pt(100),"Heating up a Pt(100) surface with coadsorbed NO + CO leads to the evolution of CO 2 + N 2 in an extremely narrow temperature range near 400 K. A systematic investigation of this effect was performed by means of LEED, work function measurements and mass spectrometry. Our results combined with previous TDS work of other authors allowed proposal of a new model for the autocatalytic CO 2 peaks. Their occurrence can be explained by a simple vacancy model for the rate-limiting step of NO dissociation, if one takes into account the effect of island formation of the adsorbed phase. Since both adsorbates, NO and CO, lift the hex reconstruction, their coadsorption leads to the formation of mixed 1 × 1 islands with a constant local coverage. Solution of a set of differential equations describing the kinetics of the individual steps reproduces well the experimental observations.",1990,9,14,0,1,5,1,0,3,1,0,2,0,0
1ccb62ecf459a8be5e022599bce7687fcf3cdff1,Expression of synapsin III in nerve terminals and neurogenic regions of the adult brain,"We have examined the distribution of synapsin III in the adult mouse brain. Expression of synapsin III was observed in puncta throughout the brain, but demonstrated greater regional variation than that of synapsins I or II. This punctate staining is typical for synaptic vesicle proteins located at nerve terminals. These findings are also consistent with the well‐established role for synapsins in regulating neurotransmitter release. However, unexpectedly, synapsin III was also highly expressed in the cell body and processes of immature neurons in neurogenic regions of the adult brain, such as the hippocampal dentate gyrus, rostral migratory stream, and olfactory bulb. Many synapsin III‐positive neurons also reacted with an antibody directed toward polysialylated‐neuronal cell adhesion molecule, a marker of immature, migrating neurons. These results suggest that synapsin III may also play a role in adult neurogenesis. J. Comp. Neurol. 454:105–114, 2002. © 2002 Wiley‐Liss, Inc.",2002,42,51,2,0,1,4,3,2,1,4,4,5,5
c88bcd165b26b9b02e612b6e46ce7e362dd41e19,Interaction of human alpha 1-proteinase inhibitor with chymotrypsinogen A and crystallization of a proteolytically modified alpha 1-proteinase inhibitor.,"Human alpha 1-proteinase inhibitor (alpha 1-PI) can form very stable complexes with chymotrypsinogen A or chymotrypsin if limited proteolysis by a contaminant proteinase is prevented with diisopropyl fluorophosphate. The contaminant proteinase cleaves the alpha 1-PI component in the alpha 1-PI-chymotrypsinogen A complex close to its N-terminus, between threonine-11 and aspartate-12 and the chymotrypsinogen A part between tyrosine-146 and threonine-147. By this modification the complex becomes unstable and dissociates into modified alpha 1-PI and neo-chymotrypsinogen A. A tritium labelling experiment shows that the contaminant proteinase is present in a 0.5-1.0% (w/w) ratio in the inhibitor preparation. These experiments indicate that alpha 1-PI is not a temporary inhibitor for these enzymes, as assumed by other authors. Isolated modified alpha 1-PI can be crystallized as tetragonal bipyramides from 2.6M sodium potassium phosphate pH 8.0. The crystals are suitable for three dimensional X-ray structure analysis. In spite of the cleavage of the susceptible peptide bond by chymotrypsinogen A, the C-terminal 3.6 kDa cleavage peptide remains tightly bound to the inhibitor by means of non-covalent interactions. In accordance with the result of the known complete amino-acid sequence of the inhibitor this finding offers an alternative explanation to the suggestion of alpha 1-PI being a double headed inhibitor. Isolated neo-chymotrypsinogen A can be activated to active chymotrypsin and can form a very labile 1 : 1 complex with alpha 1-PI, which dissociates rapidly into inactive inhibitor and neo-chymotrypsinogen.",1982,12,25,0,0,1,3,5,1,1,1,0,1,0
b3ad9052a8a7d9afe8288ce4e62c6cfae7fd03f0,Insulator-to-metal transition in polyaniline,"Abstract The emeraldine base (EB) form of polyaniline can be varied from insulating ( σ −10 ohm −1 cm −1 ) to conducting ( σ ≈ 10 +1 ohm − cm − ) through protonation. That is, the number of electrons on the polymer backbone is constant while the number of protons is increased. We present here extensive magnetic, optical and transport data that demonstrate that the resulting emeraldine salt (ES) is metallic with a finite density of states at the Fermi energy. The results are consistent with segregation into fully protonated emeraldine salt and unprotonated emeraldine base polymer regions. it is proposed that the observed transition is an isolated bipolaron-to-polaron lattice transition. The correspondence of this concept to the disproportionation between protonated imine plus amine to form two semiquinones is shown.",1987,18,478,1,13,17,35,25,11,18,20,14,6,13
3e54cbe379cbac57a6d5db726e3532af0d2ef223,Sesquiterpenoids and 2-(2-Phenylethyl)chromone Derivatives from the Resinous Heartwood of Aquilaria sinensis,"Graphic Abstract One novel spirolactone, aquilarisinolide (1), three new sesquiterpenoids, (2R,4S,5R,7R)-2-hydroxyeremophila-9,11-dien-8-one (2), (1R,4S,5S,7R,11R)-13-hydroxyepidaphnauran-9-en-8-one (3), and (4R,5S,7R,8S,10S,13R)-8,13-dihydroxyrotunda-1,11-dien-3-one (4), together with 13 known compounds (5–17) were isolated from the resinous heartwood of Aquilaria sinensis (Thymelaeaceae). The structures of the new compounds were elucidated based on the analysis of NMR and MS data and theoretical calculations their ECD spectra. The isolated compounds were evaluated for their protective activities against PC12 cell injury induced by corticosterone (CORT) and 1-methyl-4-phenylpyridine ion (MPP+), as well as inhibitory activities against BACE1. Compound 4, 5,6-dihydroxy-2-(2-phenylethyl)chromone (5), daphnauranol B (7), 6-methoxy-2-[2-(3-methyoxyphenyl)ethyl]chromone (10), isoagarotetrol (14), and 1-hydroxy-1,5-diphenylpentan-3-one (16) showed significant protective effects on CORT-induced injury in PC12 cells at a concentration of 20 μM (P < 0.001). Isoagarotetrol (14) showed a significant protective effect on MPP+-induced injury in PC12 cells at a concentration of 20 μM (P < 0.001), while compound 4 showed a moderate activity (P < 0.01). The BACE1-inhibitory activities of all tested compounds were very weak with less than 30% inhibition at a concentration of 20 μM. Supplementary Information The online version contains supplementary material available at 10.1007/s13659-021-00313-0.",2021,32,0,0,0,0,0,0,0,0,0,0,0,0
ba2dc1fe0406273d5410ecdb1dddbfb5e2f258ec,Tipin-Replication Protein A Interaction Mediates Chk1 Phosphorylation by ATR in Response to Genotoxic Stress*,"Mammalian Timeless is a multifunctional protein that performs essential roles in the circadian clock, chromosome cohesion, DNA replication fork protection, and DNA replication/DNA damage checkpoint pathways. The human Timeless exists in a tight complex with a smaller protein called Tipin (Timeless-interacting protein). Here we investigated the mechanism by which the Timeless-Tipin complex functions as a mediator in the ATR-Chk1 DNA damage checkpoint pathway. We find that the Timeless-Tipin complex specifically mediates Chk1 phosphorylation by ATR in response to DNA damage and replication stress through interaction of Tipin with the 34-kDa subunit of replication protein A (RPA). The Tipin-RPA interaction stabilizes Timeless-Tipin and Tipin-Claspin complexes on RPA-coated ssDNA and in doing so promotes Claspin-mediated phosphorylation of Chk1 by ATR. Our results therefore indicate that RPA-covered ssDNA not only supports recruitment and activation of ATR but also, through Tipin and Claspin, it plays an important role in the action of ATR on its critical downstream target Chk1.",2010,70,105,6,5,14,13,11,11,8,10,15,4,2
655e5953a2d4e8e82147062e3b1f8f1c5e60662c,Electronic structure of small GaAs clusters,"The electronic structure of small Ga_xAs_y clusters (x+y≤10) are calculated using the local density method. The calculation shows that even‐numbered clusters tend to be singlets, as opposed to odd‐numbered clusters which are open shell systems. This is in agreement with the experimental observations of even/odd alternations of the electron affinity and ionization potential. In the larger clusters, the atoms prefer an alternating bond arrangement; charge transfers are observed from Ga sites to As sites. This observation is also in agreement with recent chemisorption studies of ammonia on GaAs clusters. The close agreement between theoretical calculations and experimental results, together with the rich variation of electronic properties of GaAs clusters with composition makes GaAs clusters an ideal prototype system for the study of how electronic structure influences chemical reactivity.",1991,33,73,2,2,1,5,4,3,2,4,7,3,4
ab04d7203fc37900d5ecc5daba6eddfc3e05aa3b,Analogs of luteinizing hormone-releasing hormone with increased biological activity produced by D-amino acid substitutions in position 6.,"The incorporation of simple d-amino acids in place of glycine in position 6 of the LH-RH decapeptide produces analogs which have far greater gonadotropin-releasing activities in vivo and in vitro than the natural hormone. An investigation of the structural features of the d-amino acids responsible for this phenomenon suggests that an increase in the lipophilic character and perhaps the size and aromaticity of the side chain coincides with an increase in biological activity. This is demonstrated by the LH-releasing activities of the following series of peptides which were assayed over a period of 6 h in immature male rats: [d-Glu(6)]-,1.8;[d-Ala(6)]-,7.0;[d-Leu(6)]-,9,0;[d-Phe(6)]-,10;[d-Trp(6)]-LH-RH, 13 times more active than LH-RH itself. In contrast to previous results with [d-Ala(6)]-and [d-Leu(6)]-LH-RH, where the substitution of an ethylamide group for the glycine amide at the C-terminus produces large increases in LH/FSH releasing activity, the ethylamide derivatives of [d-Phe(6)]-and [d-Trp(6)]-LH-RH were actually less potent than their parent peptides. [(N-Me-d-Ala)(6)]-LH-RH was found to be approximately 70 times less active than [d-Ala(6)]-LH-RH which indicates that disruption of a preferred receptor-site binding conformation might be brought about by methylation of the amide linkage in this position.",1976,0,110,0,3,6,6,5,4,3,4,2,7,2
6789fa7cd71238eb2a445687220d65729853b280,Production of bacillin by Bacillus sp. strain no. KM-208 and its identity with tetaine (bacilysin).,,1975,8,20,1,0,1,0,0,0,1,1,0,1,2
107a02f56f495d84de8ef915d947789052c2ddca,"Polyterpene und Polyterpenoide LXV. Über die Dehydrierung einiger Triterpene, Sapogenine und damit verwandter Körper",,1932,7,33,0,5,2,1,3,6,0,1,1,0,0
75eb3b08a57901a48cb9b083f6c2a37bff95e76e,Nobel Lecture: The discovery of polyacetylene film-the dawning of an era of conducting polymers,"The Nobel Prize in Chemistry 2000 was awarded for our discovery and development of conducting polymers, but that discovery only happened after much work on polyacetylene. In this lecture, I would like to talk about the early investigations that preceded and eventually led to the discovery of chemical doping. I do hope my talk will be of use for you, the audience, to deepen your understanding of what had happened before and how we arrived at the idea of chemical doping.",2001,0,161,2,0,4,6,3,8,3,12,14,4,7
b20d6e1ec9ea93f829885ae793bcee4aecaa7d21,"Effects of parathyroid hormone on plasma and urinary adenosine 3',5'-monophosphate in man.","The effects of parathyroid hormone (PTH) on plasma and urinary adenosine 3',5'-monophosphate (cyclic AMP) levels were studied in normal subjects. Under basal conditions normal adults have plasma concentrations of cyclic AMP ranging from 10 to 25 nmoles/liter and excrete from 1.5 to 5 mumoles of cyclic AMP per g of urinary creatinine. About one-half to two-thirds of the cyclic AMP excreted in the urine is derived from the plasma by glomerular filtration, and the remainder is produced by the kidney. Renal production of cyclic AMP is partly under the control of PTH. It can be suppressed by infusions of calcium and stimulated by infusions of the calcium chelating agent, EDTA. Infusions of PTH in doses up to 10 mU/kg per min were associated with dose-related increases both in urinary cyclic AMP and phosphate. Infusions of PTH in doses ranging from 20 to 80 mU/kg per min did not lead to any further increase in phosphaturia but did lead to further marked increases in urinary cyclic AMP. A modest increase in plasma cyclic AMP was noted when PTH was infused at 40 mU/kg per min. Anephric patients failed to show appreciable increases in plasma cyclic AMP in response to large doses of PTH but did show expected increases in response to glucagon. Surgical removal of parathyroid adenomas from nine patients with primary hyperparathyroidism was invariably followed by a decrease in urinary cyclic AMP, PTH, in large doses, and calcium infusion produced up to 2-fold increases in the other known naturally occurring cyclic nucleotide, guanosine 3',5'-monophosphate (cyclic GMP).",1970,25,248,2,2,4,9,8,16,15,22,18,16,14
df7c0cebe049fd0f87b37a81becece653548f5f8,SKD1 AAA ATPase-dependent endosomal transport is involved in autolysosome formation.,"Mouse SKD1 AAA ATPase is involved in the sorting and transport from endosomes; cells overexpressing a dominant-negative mutant, SKD1(E235Q) were defective in endosomal transport to both the plasma membranes and lysosomes (Yoshimori et al., 2000). In the present study, we demonstrated that overexpression of SKD1(E235Q) using an adenovirus delivery system caused a defect in autophagy-dependent bulk protein degradation. Morphological observations suggested that this inhibition of autophagy results from an impairment of autolysosome formation. SKD1(E235Q) overexpression also inhibited transport from endosomes to autophagosomes, an event normally occurring prior to fusion with lysosomes. These results indicate that SKD1-dependent endosomal membrane trafficking is required for formation of autolysosomes.",2002,31,149,7,4,6,7,8,5,7,14,12,15,7
31e21051ffd621c46d7e55bb6cee4cecdf245660,On the possibility of aligning paramagnetic molecules or ions in a magnetic field,"Strong magnetic fields can hybridize low rotational states of paramagnetic molecules or molecular ions whose electronic angular momentum is coupled to the molecular axis. The hybridization creates pendular states in which the molecular axis is confined to librate over a limited angular range about the field direction. In this way substantial spatial alignment associated with large Zeeman shifts can be attained for many ground-state radicals or ions and electronically excited states of diatomic or linear molecules. The magnetic hybridization is analogous to that recently demonstrated for polar molecules in electric fields. The magnetic version can only provide ensemble alignment rather than orientation, but offers complementary chemical scope by virtue of its applicability to nonpolar molecules and ions.",1992,16,23,0,0,0,0,0,1,0,0,1,1,0
baf88041fa71c48c9e75eb1f76b8b08c28fac296,THE ROLE OF METALS IN THE ACTIVATION OF MUSCLE PHOSPHORYLASE,"Skeletal muscle phosphorylase exists in two forms : phosphorylase 6 , which requires adenylic acid (AMP) for activity, and phosphorylase a, which is active in the absence of AhIP.1-6 Because of the low concentration of AhlP in muscle tissue, phosphorylase b has been considered a physiologically inactive form of the enzyme5 and would be analogous to the inactive phosphorylase of liver6 in this respect. Freshly prepared rabbit muscle extracts contain most of their phosphorylase in the b form.' When such extracts are incubated for a brief period of time in the presence of certain divalent metals, phosphorylase b is converted to phosphorylase a, provided the extracts contain sufficient ATP.8 This is illustrated in T.ABLE 1. The effect of added metals is rapid, and it is possible to obtain sufficient Ca++ ions to effect a phosphorylase b to a conversion simply by filtering a fresh muscle extract through unwashed filter paper? Ethylenediaminetetraacetate (EDTA) effectively blocks the metal effect and hence the conversion.",1960,34,21,0,0,0,2,0,3,1,0,0,3,1
f59ecf5fe6297bcfccf8f74faa8f66e00b43e9a9,"Ringschlüsse mit α,α′‐Dioxymuconsäure‐estern",,1951,14,11,0,0,1,1,0,0,0,0,0,0,0
82628cae6294b0fde1684913107b2834b3f31ad5,"Reactions of Aluminopolyhydride Complexes of Tungsten. X-Ray Crystal Structures of ((Me3P)3H3W(μ-H)2AlCl(μ-N=CHEt))2, (((Me3P)3WH5)Li)4, WH2I(PMe3)3(SiMe3), and (Me3P)3H2W(μ-H)3AlCl2(NMe3).",,1987,1,0,0,0,0,0,0,0,0,0,0,0,0
a8ce5de1cb7ee9c4e50931374fd9d3d6d165d6fe,"Chemical Degradation of Sarverogenin, Proof for the Presence of the Steroid Carbon Skeleton. Glycosides and Aglycones, 335th Communication","Chemical degradation of sarverogenin (1) to several bile-acid derivatives of known structures is described. This is a proof that 1 contains the normal tetracyclic steroid skeleton, and that the structure suggested for 1 by Fuhrer et al. [3] on the basis of spectral data is correct.",1987,55,3,0,1,0,0,0,0,2,0,0,0,0
be313d3002444dd6ca86579cf6bc37223c594436,A SIMPLE METHOD FOR QUANTITATIVE STUDIES OF IONIZATION PHENOMENA IN GASES.,,1924,0,3,0,0,0,0,0,0,0,2,0,0,0
7c6b182752e7cfac6510782cbd5a688b90f3079e,Relation between sequence and structure of HIV-1 protease inhibitor complexes: a model system for the analysis of protein flexibility.,"The flexibility of different regions of HIV-1 protease was examined by using a database consisting of 73 X-ray structures that differ in terms of sequence, ligands or both. The root-mean-square differences of the backbone for the set of structures were shown to have the same variation with residue number as those obtained from molecular dynamics simulations, normal mode analyses and X-ray B-factors. This supports the idea that observed structural changes provide a measure of the inherent flexibility of the protein, although specific interactions between the protease and the ligand play a secondary role. The results suggest that the potential energy surface of the HIV-1 protease is characterized by many local minima with small energetic differences, some of which are sampled by the different X-ray structures of the HIV-1 protease complexes. Interdomain correlated motions were calculated from the structural fluctuations and the results were also in agreement with molecular dynamics simulations and normal mode analyses. Implications of the results for the drug-resistance engendered by mutations are discussed briefly.",2002,68,129,4,2,7,7,1,12,9,11,11,13,12
b1d2674b37cf39e6ef7c702146f893208f43603d,"Macro Rings. XXX. Structure of Anomalous Products of Acylation of [2.2]Paracyclophane*,1",,1965,0,10,1,0,0,0,0,0,0,0,0,0,1
e077157bd3e19b7d711cf7a07d2e4721f9d5db69,"PERI- AND REGIOSELECTIVITIES OF THE NICKEL(0)-CATALYZED VALENCE ISOMERIZATION OF THE 1,8-BISHOMOCUBANE SYSTEM. A MOLECULAR ORBITAL CONSIDERATION",,1976,1,7,0,1,0,1,0,1,0,1,0,0,1
6c05edcc367177c3675d4d8b0a4b24ef12f9d40d,Stress-Strain Isotherm for Polymer Networks,"According to the molecular theory of rubber elasticity, the stress τ is related to the relative length α in simple extension according to τ=kT(ν/V) 2(α−1/α2), where (ν/V) 2 is a parameter of the network structure. Improved agreement with experiment has been claimed through use of the relation τ=(2C1+2C2/α) (α−1/α2) which contains the additional parameter C2. In order to explore factors affecting this theoretically inexplicable term, stress‐elongation measurements were performed on networks prepared from natural rubber, Butyl rubber, poly‐(dimethylsiloxane), poly‐(ethyl acrylate), and poly‐(methyl methacrylate) under a wide range of experimental conditions. Results may be summarized as follows: (1) the C2 term offers improved agreement over the extension phase of an elongation cycle, but not for the subsequent retraction phase; (2) apparent values of C2 (determined on extension) vary widely from one polymer to another, increasing with hysteresis and with proximity to the glass transition temperature; (...",1959,11,62,0,0,2,1,3,3,1,2,5,4,0
794dc51888b7a38eb503eab21233ffe6d9fff4f4,Isotope Effect in Spectra and Precise Atomic Weights,"IT seems probable that many isotopes exist in amounts too small to fall within the experimental range of the mass spectrograph. This makes it desirable to seek some means of determining their atomic weights with sufficient accuracy to give reliable values of their packing effects. Two methods, of which the second appears generally applicable, will be discussed here.",1929,0,0,0,0,0,0,0,0,0,0,0,0,0
9181a47be39d4d7cdc6f91920e9ff3b7bf02089a,5-lipoxygenase is phosphorylated by p38 kinase-dependent MAPKAP kinases.,"5-lipoxygenase (5-LO) catalyzes the initial steps in the formation of leukotrienes, a group of inflammatory mediators derived from arachidonic acid (AA). Here we describe that activation of p38 mitogen-activated protein kinase in human polymorphonuclear leukocytes and in Mono Mac 6 cells leads to activation of downstream kinases, which can subsequently phosphorylate 5-LO in vitro. Different agents activated the 5-LO kinase activities, including stimuli for cellular leukotriene biosynthesis (A23187, thapsigargin, N-formyl-leucyl-phenylalanine), compounds that up-regulate the capacity for leukotriene biosynthesis (phorbol 12-myristate 13-acetate, tumor necrosis factor alpha, granulocyte/macrophage colony-stimulating factor), and well known p38 stimuli as sodium arsenite and sorbitol. For all stimuli, 5-LO kinase activation was counteracted by SB203580 (3 microM or less), an inhibitor of p38 kinase. At least two p38-dependent 5-LO kinase activities were found. Based on migration properties in in-gel kinase assays and immunoreactivity, one of these was identified as mitogen-activated protein kinase-activated protein kinase 2 (MAPKAP kinase 2). The other appeared to be MAPKAP kinase 3; however, it could not be excluded that also other p38-dependent kinases contributed. When polymorphonuclear leukocytes were incubated with sodium arsenite (strong activator of 5-LO kinases), platelet-activating factor and exogenous AA, there was a 4-fold increase in 5-LO activity as compared with incubations with only platelet-activating factor and AA. This indicates that 5-LO phosphorylation can be one factor determining cellular 5-LO activity.",2000,45,202,5,2,19,18,16,14,20,8,15,4,9
